id,jlpt_level,set_type,display_order,sentence_jp,sentence_kana,sentence_romaji,meaning_id,meaning_en,difficulty_level,sentence_type,target_vocab_ids,target_vocab_terms,target_grammar_ids,target_grammar_points,target_kanji_ids,target_kanji_chars,tags,recommended_for_flashcard,recommended_for_quiz,audio_path,illustration_path,source_basis,source_url,review_status,notes
ex_n5_0176,N5,curated_original_n5,176,甘いケーキを食べました。,,Amai keeki o tabemashita.,Saya makan kue yang manis.,,2,food,vocab_n5_0035|vocab_n5_0393,甘い|ケーキ|食べる,grm_n5_092,ました,kanji_n5_064,食,"curated,food,n5",true,true,/assets/audio/examples/n5/0176.mp3,/assets/illustrations/examples/n5/0176.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0177,N5,curated_original_n5,177,このスープは熱いです。,,Kono suupu wa atsui desu.,Sup ini panas.,,2,adjective,vocab_n5_0264|vocab_n5_0024,この|熱い,grm_n5_002,だ / です,,,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0177.mp3,/assets/illustrations/examples/n5/0177.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0178,N5,curated_original_n5,178,冷たい水がほしいです。,,Tsumetai mizu ga hoshii desu.,Saya ingin air dingin.,,2,want,vocab_n5_0422|vocab_n5_0638|vocab_n5_0605,冷たい|水|ほしい,grm_n5_011,が,kanji_n5_054,水,"curated,want,n5",true,true,/assets/audio/examples/n5/0178.mp3,/assets/illustrations/examples/n5/0178.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0179,N5,curated_original_n5,179,私は牛乳をあまり飲みません。,,Watashi wa gyuunyuu o amari nomimasen.,Saya tidak terlalu sering minum susu.,,2,frequency,vocab_n5_0714|vocab_n5_0203|vocab_n5_0515,私|牛乳|飲む,grm_n5_028,あまり～ない|ません,kanji_n5_082,飲,"curated,frequency,n5",true,true,/assets/audio/examples/n5/0179.mp3,/assets/illustrations/examples/n5/0179.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0180,N5,curated_original_n5,180,母は料理が上手です。,,Haha wa ryouri ga jouzu desu.,Ibu saya pandai memasak.,,2,family,vocab_n5_0542|vocab_n5_0701|vocab_n5_0319,母|料理|上手,grm_n5_011,が,kanji_n5_072|kanji_n5_024|kanji_n5_093,母上手,"curated,family,n5",true,true,/assets/audio/examples/n5/0180.mp3,/assets/illustrations/examples/n5/0180.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0181,N5,curated_original_n5,181,父は会社員です。,,Chichi wa kaishain desu.,Ayah saya pegawai kantor.,,2,family,vocab_n5_0406,父|会社員,grm_n5_002,だ / です,kanji_n5_079|kanji_n5_085|kanji_n5_092,父会社,"curated,family,n5",true,true,/assets/audio/examples/n5/0181.mp3,/assets/illustrations/examples/n5/0181.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0182,N5,curated_original_n5,182,妹は十歳です。,,Imouto wa jussai desu.,Adik perempuan saya berumur sepuluh tahun.,,2,age,vocab_n5_0068,妹|十歳,grm_n5_002,だ / です,kanji_n5_007,十,"curated,age,n5",true,true,/assets/audio/examples/n5/0182.mp3,/assets/illustrations/examples/n5/0182.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0183,N5,curated_original_n5,183,兄は大学生です。,,Ani wa daigakusei desu.,Kakak laki-laki saya mahasiswa.,,2,family,vocab_n5_0029,兄|大学生,grm_n5_002,だ / です,kanji_n5_006|kanji_n5_031|kanji_n5_021,大学生,"curated,family,n5",true,true,/assets/audio/examples/n5/0183.mp3,/assets/illustrations/examples/n5/0183.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0184,N5,curated_original_n5,184,姉は背が高いです。,,Ane wa se ga takai desu.,Kakak perempuan saya tinggi.,,2,family,vocab_n5_0030|vocab_n5_0345|vocab_n5_0379,姉|背|高い,grm_n5_011,が,kanji_n5_032,高,"curated,family,n5",true,true,/assets/audio/examples/n5/0184.mp3,/assets/illustrations/examples/n5/0184.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0185,N5,curated_original_n5,185,友達に会いました。,,Tomodachi ni aimashita.,Saya bertemu teman.,,2,people,vocab_n5_0469|vocab_n5_0002,友達|会う,grm_n5_018|grm_n5_092,に|ました,kanji_n5_076|kanji_n5_085,友会,"curated,people,n5",true,true,/assets/audio/examples/n5/0185.mp3,/assets/illustrations/examples/n5/0185.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0186,N5,curated_original_n5,186,先生に質問します。,,Sensei ni shitsumon shimasu.,Saya bertanya kepada guru.,,2,school,vocab_n5_0355,先生|質問する,grm_n5_018,に,kanji_n5_050|kanji_n5_021,先生,"curated,school,n5",true,true,/assets/audio/examples/n5/0186.mp3,/assets/illustrations/examples/n5/0186.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0187,N5,curated_original_n5,187,クラスに学生が二十人います。,,Kurasu ni gakusei ga nijuu-nin imasu.,Ada dua puluh murid di kelas.,,2,counter,vocab_n5_0228|vocab_n5_0156,クラス|学生|二十人,grm_n5_014,います,kanji_n5_031|kanji_n5_021|kanji_n5_008|kanji_n5_007|kanji_n5_004,学生二十人,"curated,counter,n5",true,true,/assets/audio/examples/n5/0187.mp3,/assets/illustrations/examples/n5/0187.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0188,N5,curated_original_n5,188,あの人は親切です。,,Ano hito wa shinsetsu desu.,Orang itu baik hati.,,2,adjective,vocab_n5_0032|vocab_n5_0564,あの|人|親切,grm_n5_002,だ / です,kanji_n5_004,人,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0188.mp3,/assets/illustrations/examples/n5/0188.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0189,N5,curated_original_n5,189,子どもは公園で遊びます。,,Kodomo wa kouen de asobimasu.,Anak-anak bermain di taman.,,2,people,vocab_n5_0245|vocab_n5_0018,子ども|公園|遊ぶ,grm_n5_002,で,kanji_n5_034,子,"curated,people,n5",true,true,/assets/audio/examples/n5/0189.mp3,/assets/illustrations/examples/n5/0189.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0190,N5,curated_original_n5,190,私は友達と映画を見ました。,,Watashi wa tomodachi to eiga o mimashita.,Saya menonton film dengan teman.,,2,people,vocab_n5_0714|vocab_n5_0469|vocab_n5_0088|vocab_n5_0648,私|友達|映画|見る,grm_n5_040|grm_n5_092,と|ました,kanji_n5_076|kanji_n5_016,友見,"curated,people,n5",true,true,/assets/audio/examples/n5/0190.mp3,/assets/illustrations/examples/n5/0190.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0191,N5,curated_original_n5,191,男の人が駅にいます。,,Otoko no hito ga eki ni imasu.,Ada seorang laki-laki di stasiun.,,2,people,vocab_n5_0119|vocab_n5_0564|vocab_n5_0092,男|人|駅,grm_n5_052|grm_n5_014,の|います,kanji_n5_056|kanji_n5_004|kanji_n5_083,男人駅,"curated,people,n5",true,true,/assets/audio/examples/n5/0191.mp3,/assets/illustrations/examples/n5/0191.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0192,N5,curated_original_n5,192,女の人が店に入りました。,,Onna no hito ga mise ni hairimashita.,Seorang perempuan masuk ke toko.,,2,people,vocab_n5_0140|vocab_n5_0564|vocab_n5_0639|vocab_n5_0522,女|人|店|入る,grm_n5_018|grm_n5_092,に|ました,kanji_n5_045|kanji_n5_004|kanji_n5_099|kanji_n5_030,女人店入,"curated,people,n5",true,true,/assets/audio/examples/n5/0192.mp3,/assets/illustrations/examples/n5/0192.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0193,N5,curated_original_n5,193,赤ちゃんが寝ています。,,Akachan ga nete imasu.,Bayi sedang tidur.,,2,people,vocab_n5_0510,赤ちゃん|寝る,,ています,,,"curated,people,n5",true,true,/assets/audio/examples/n5/0193.mp3,/assets/illustrations/examples/n5/0193.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0194,N5,curated_original_n5,194,私は医者ではありません。,,Watashi wa isha dewa arimasen.,Saya bukan dokter.,,2,people,vocab_n5_0714|vocab_n5_0053,私|医者,grm_n5_105,ではありません,,,"curated,people,n5",true,true,/assets/audio/examples/n5/0194.mp3,/assets/illustrations/examples/n5/0194.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0195,N5,curated_original_n5,195,この町は静かです。,,Kono machi wa shizuka desu.,Kota ini tenang.,,2,adjective,vocab_n5_0264|vocab_n5_0627|vocab_n5_0298,この|町|静か,grm_n5_002,だ / です,,,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0195.mp3,/assets/illustrations/examples/n5/0195.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0196,N5,curated_original_n5,196,部屋はきれいです。,,Heya wa kirei desu.,Kamarnya bersih/indah.,,2,adjective,vocab_n5_0596|vocab_n5_0211,部屋|きれい,grm_n5_002,だ / です,,,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0196.mp3,/assets/illustrations/examples/n5/0196.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0197,N5,curated_original_n5,197,この問題は簡単です。,,Kono mondai wa kantan desu.,Soal ini mudah.,,2,adjective,vocab_n5_0264|vocab_n5_0665,この|問題|簡単,grm_n5_002,だ / です,,,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0197.mp3,/assets/illustrations/examples/n5/0197.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0198,N5,curated_original_n5,198,日本語は難しいですが、楽しいです。,,"Nihongo wa muzukashii desu ga, tanoshii desu.","Bahasa Jepang sulit, tetapi menyenangkan.",,2,adjective,vocab_n5_0652|vocab_n5_0388,日本語|難しい|楽しい,grm_n5_011,が,kanji_n5_001|kanji_n5_009|kanji_n5_060,日本語,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0198.mp3,/assets/illustrations/examples/n5/0198.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0199,N5,curated_original_n5,199,今日は寒いです。,,Kyou wa samui desu.,Hari ini dingin.,,2,weather,vocab_n5_0204|vocab_n5_0285,今日|寒い,grm_n5_002,だ / です,kanji_n5_027|kanji_n5_001,今日,"curated,weather,n5",true,true,/assets/audio/examples/n5/0199.mp3,/assets/illustrations/examples/n5/0199.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0200,N5,curated_original_n5,200,昨日は暑かったです。,,Kinou wa atsukatta desu.,Kemarin panas.,,2,weather,vocab_n5_0200|vocab_n5_0023,昨日|暑い,,かったです,kanji_n5_001,日,"curated,weather,n5",true,true,/assets/audio/examples/n5/0200.mp3,/assets/illustrations/examples/n5/0200.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0201,N5,curated_original_n5,201,この部屋は明るいです。,,Kono heya wa akarui desu.,Kamar ini terang.,,2,adjective,vocab_n5_0264|vocab_n5_0596|vocab_n5_0007,この|部屋|明るい,grm_n5_002,だ / です,,,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0201.mp3,/assets/illustrations/examples/n5/0201.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0202,N5,curated_original_n5,202,夜は暗いです。,,Yoru wa kurai desu.,Malam gelap.,,2,adjective,vocab_n5_0691|vocab_n5_0226,夜|暗い,grm_n5_002,だ / です,,,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0202.mp3,/assets/illustrations/examples/n5/0202.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0203,N5,curated_original_n5,203,この靴は新しいです。,,Kono kutsu wa atarashii desu.,Sepatu ini baru.,,2,adjective,vocab_n5_0264|vocab_n5_0221|vocab_n5_0021,この|靴|新しい,grm_n5_002,だ / です,kanji_n5_096,新,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0203.mp3,/assets/illustrations/examples/n5/0203.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0204,N5,curated_original_n5,204,その車は古いです。,,Sono kuruma wa furui desu.,Mobil itu tua/lama.,,2,adjective,vocab_n5_0365|vocab_n5_0231|vocab_n5_0589,その|車|古い,grm_n5_002,だ / です,kanji_n5_065|kanji_n5_089,車古,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0204.mp3,/assets/illustrations/examples/n5/0204.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0205,N5,curated_original_n5,205,この道は狭いです。,,Kono michi wa semai desu.,Jalan ini sempit.,,2,adjective,vocab_n5_0264|vocab_n5_0641|vocab_n5_0350,この|道|狭い,grm_n5_002,だ / です,kanji_n5_100,道,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0205.mp3,/assets/illustrations/examples/n5/0205.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0206,N5,curated_original_n5,206,この公園は広いです。,,Kono kouen wa hiroi desu.,Taman ini luas.,,2,adjective,vocab_n5_0264|vocab_n5_0245|vocab_n5_0575,この|公園|広い,grm_n5_002,だ / です,,,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0206.mp3,/assets/illustrations/examples/n5/0206.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0207,N5,curated_original_n5,207,この料理はおいしいです。,,Kono ryouri wa oishii desu.,Masakan ini enak.,,2,food,vocab_n5_0264|vocab_n5_0701|vocab_n5_0097,この|料理|おいしい,grm_n5_002,だ / です,,,"curated,food,n5",true,true,/assets/audio/examples/n5/0207.mp3,/assets/illustrations/examples/n5/0207.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0208,N5,curated_original_n5,208,この薬は苦いです。,,Kono kusuri wa nigai desu.,Obat ini pahit.,,2,health,vocab_n5_0264|vocab_n5_0217,この|薬|苦い,grm_n5_002,だ / です,,,"curated,health,n5",true,true,/assets/audio/examples/n5/0208.mp3,/assets/illustrations/examples/n5/0208.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0209,N5,curated_original_n5,209,試験はあまり難しくありませんでした。,,Shiken wa amari muzukashiku arimasen deshita.,Ujiannya tidak terlalu sulit.,,2,adjective,vocab_n5_0652,試験|難しい,,あまり～ない,,,"curated,adjective,n5",true,true,/assets/audio/examples/n5/0209.mp3,/assets/illustrations/examples/n5/0209.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0210,N5,curated_original_n5,210,月曜日にテストがあります。,,Getsuyoubi ni tesuto ga arimasu.,Ada tes pada hari Senin.,,2,date_time,vocab_n5_0239|vocab_n5_0432,月曜日|テスト,grm_n5_012|grm_n5_018,あります|に,kanji_n5_017|kanji_n5_001,月日,"curated,date_time,n5",true,true,/assets/audio/examples/n5/0210.mp3,/assets/illustrations/examples/n5/0210.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0211,N5,curated_original_n5,211,日曜日は休みです。,,Nichiyoubi wa yasumi desu.,Hari Minggu libur.,,2,date_time,vocab_n5_0501|vocab_n5_0671,日曜日|休み,grm_n5_002,だ / です,kanji_n5_001|kanji_n5_078,日休,"curated,date_time,n5",true,true,/assets/audio/examples/n5/0211.mp3,/assets/illustrations/examples/n5/0211.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0212,N5,curated_original_n5,212,私は七月に日本へ行きます。,,Watashi wa shichi-gatsu ni Nihon e ikimasu.,Saya pergi ke Jepang pada bulan Juli.,,2,date_time,vocab_n5_0714|vocab_n5_0049,私|七月|日本|行く,grm_n5_018|grm_n5_051,に|へ,kanji_n5_042|kanji_n5_017|kanji_n5_001|kanji_n5_009|kanji_n5_015,七月日本行,"curated,date_time,n5",true,true,/assets/audio/examples/n5/0212.mp3,/assets/illustrations/examples/n5/0212.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0213,N5,curated_original_n5,213,誕生日は五月五日です。,,Tanjoubi wa go-gatsu itsuka desu.,Ulang tahun saya tanggal 5 Mei.,,2,date_time,vocab_n5_0397|vocab_n5_0061,誕生日|五月|五日,grm_n5_002,だ / です,kanji_n5_021|kanji_n5_001|kanji_n5_022|kanji_n5_017,生日五月,"curated,date_time,n5",true,true,/assets/audio/examples/n5/0213.mp3,/assets/illustrations/examples/n5/0213.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0214,N5,curated_original_n5,214,今週、宿題が多いです。,,"Konshuu, shukudai ga ooi desu.",Minggu ini PR banyak.,,2,school,vocab_n5_0271|vocab_n5_0318|vocab_n5_0098,今週|宿題|多い,grm_n5_011,が,kanji_n5_027|kanji_n5_094|kanji_n5_098,今週多,"curated,school,n5",true,true,/assets/audio/examples/n5/0214.mp3,/assets/illustrations/examples/n5/0214.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0215,N5,curated_original_n5,215,来週、京都へ行きます。,,"Raishuu, Kyouto e ikimasu.",Minggu depan saya pergi ke Kyoto.,,2,date_time,vocab_n5_0694|vocab_n5_0049,来週|行く,grm_n5_051,へ,kanji_n5_039|kanji_n5_094|kanji_n5_015,来週行,"curated,date_time,n5",true,true,/assets/audio/examples/n5/0215.mp3,/assets/illustrations/examples/n5/0215.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0216,N5,curated_original_n5,216,去年、日本へ行きました。,,"Kyonen, Nihon e ikimashita.",Tahun lalu saya pergi ke Jepang.,,2,date_time,vocab_n5_0207|vocab_n5_0049,去年|日本|行く,grm_n5_092,ました,kanji_n5_005|kanji_n5_001|kanji_n5_009|kanji_n5_015,年日本行,"curated,date_time,n5",true,true,/assets/audio/examples/n5/0216.mp3,/assets/illustrations/examples/n5/0216.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0217,N5,curated_original_n5,217,来年、大学に入ります。,,"Rainen, daigaku ni hairimasu.",Tahun depan saya masuk universitas.,,2,date_time,vocab_n5_0695|vocab_n5_0372|vocab_n5_0522,来年|大学|入る,grm_n5_018,に,kanji_n5_039|kanji_n5_005|kanji_n5_006|kanji_n5_031|kanji_n5_030,来年大学入,"curated,date_time,n5",true,true,/assets/audio/examples/n5/0217.mp3,/assets/illustrations/examples/n5/0217.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0218,N5,curated_original_n5,218,今朝、雨が降りました。,,"Kesa, ame ga furimashita.",Tadi pagi hujan turun.,,2,weather,vocab_n5_0235|vocab_n5_0037|vocab_n5_0588,今朝|雨|降る,grm_n5_092,ました,kanji_n5_027|kanji_n5_080,今雨,"curated,weather,n5",true,true,/assets/audio/examples/n5/0218.mp3,/assets/illustrations/examples/n5/0218.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0219,N5,curated_original_n5,219,今晩、電話します。,,"Konban, denwa shimasu.",Malam ini saya akan menelepon.,,2,date_time,vocab_n5_0273,今晩|電話する,grm_n5_012,ます,kanji_n5_027|kanji_n5_058|kanji_n5_044,今電話,"curated,date_time,n5",true,true,/assets/audio/examples/n5/0219.mp3,/assets/illustrations/examples/n5/0219.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0220,N5,curated_original_n5,220,毎週、映画を見ます。,,"Maishuu, eiga o mimasu.",Setiap minggu saya menonton film.,,2,frequency,vocab_n5_0617|vocab_n5_0088|vocab_n5_0648,毎週|映画|見る,grm_n5_060,を,kanji_n5_069|kanji_n5_094|kanji_n5_016,毎週見,"curated,frequency,n5",true,true,/assets/audio/examples/n5/0220.mp3,/assets/illustrations/examples/n5/0220.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0221,N5,curated_original_n5,221,一時間ぐらい勉強しました。,,Ichi-jikan gurai benkyou shimashita.,Saya belajar sekitar satu jam.,,2,duration,,一時間|勉強する,grm_n5_085,くらい,kanji_n5_002|kanji_n5_014|kanji_n5_023,一時間,"curated,duration,n5",true,true,/assets/audio/examples/n5/0221.mp3,/assets/illustrations/examples/n5/0221.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0222,N5,curated_original_n5,222,三十分待ちました。,,Sanjuppun machimashita.,Saya menunggu tiga puluh menit.,,2,duration,vocab_n5_0628,三十分|待つ,grm_n5_092,ました,kanji_n5_013|kanji_n5_007|kanji_n5_018,三十分,"curated,duration,n5",true,true,/assets/audio/examples/n5/0222.mp3,/assets/illustrations/examples/n5/0222.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0223,N5,curated_original_n5,223,九時から五時まで働きます。,,Ku-ji kara go-ji made hatarakimasu.,Saya bekerja dari jam sembilan sampai jam lima.,,2,date_time,vocab_n5_0535,九時|五時|働く,grm_n5_023|grm_n5_029,から|まで,kanji_n5_029|kanji_n5_014|kanji_n5_022,九時五,"curated,date_time,n5",true,true,/assets/audio/examples/n5/0223.mp3,/assets/illustrations/examples/n5/0223.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0224,N5,curated_original_n5,224,十時までに来てください。,,Juu-ji made ni kite kudasai.,Tolong datang paling lambat jam sepuluh.,,2,date_time,vocab_n5_0230,十時|来る,grm_n5_088|grm_n5_072,までに|てください,kanji_n5_007|kanji_n5_014|kanji_n5_039,十時来,"curated,date_time,n5",true,true,/assets/audio/examples/n5/0224.mp3,/assets/illustrations/examples/n5/0224.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0225,N5,curated_original_n5,225,バスで学校へ行きます。,,Basu de gakkou e ikimasu.,Saya pergi ke sekolah dengan bus.,,2,transport,vocab_n5_0532|vocab_n5_0168|vocab_n5_0049,バス|学校|行く,grm_n5_002|grm_n5_051,で|へ,kanji_n5_031|kanji_n5_059|kanji_n5_015,学校行,"curated,transport,n5",true,true,/assets/audio/examples/n5/0225.mp3,/assets/illustrations/examples/n5/0225.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0226,N5,curated_original_n5,226,自転車で駅まで行きます。,,Jitensha de eki made ikimasu.,Saya pergi sampai stasiun dengan sepeda.,,2,transport,vocab_n5_0302|vocab_n5_0092|vocab_n5_0049,自転車|駅|行く,grm_n5_002|grm_n5_029,で|まで,kanji_n5_065|kanji_n5_083|kanji_n5_015,車駅行,"curated,transport,n5",true,true,/assets/audio/examples/n5/0226.mp3,/assets/illustrations/examples/n5/0226.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0227,N5,curated_original_n5,227,空港からホテルまでタクシーで行きます。,,Kuukou kara hoteru made takushii de ikimasu.,Saya pergi dari bandara ke hotel dengan taksi.,,2,transport,vocab_n5_0609|vocab_n5_0382|vocab_n5_0049,空港|ホテル|タクシー|行く,grm_n5_023|grm_n5_029|grm_n5_002,から|まで|で,kanji_n5_087|kanji_n5_015,空行,"curated,transport,n5",true,true,/assets/audio/examples/n5/0227.mp3,/assets/illustrations/examples/n5/0227.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0228,N5,curated_original_n5,228,道をまっすぐ行ってください。,,Michi o massugu itte kudasai.,Tolong jalan lurus di jalan ini.,,2,direction,vocab_n5_0641|vocab_n5_0629|vocab_n5_0049,道|まっすぐ|行く,grm_n5_072,てください,kanji_n5_100|kanji_n5_015,道行,"curated,direction,n5",true,true,/assets/audio/examples/n5/0228.mp3,/assets/illustrations/examples/n5/0228.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0229,N5,curated_original_n5,229,次の角を右に曲がります。,,Tsugi no kado o migi ni magarimasu.,Belok kanan di sudut berikutnya.,,2,direction,vocab_n5_0415|vocab_n5_0171|vocab_n5_0636,次|角|右|曲がる,grm_n5_052|grm_n5_018,の|に,kanji_n5_074,右,"curated,direction,n5",true,true,/assets/audio/examples/n5/0229.mp3,/assets/illustrations/examples/n5/0229.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0230,N5,curated_original_n5,230,左に郵便局があります。,,Hidari ni yuubinkyoku ga arimasu.,Di kiri ada kantor pos.,,3,direction,vocab_n5_0563|vocab_n5_0678,左|郵便局,grm_n5_012,あります,kanji_n5_077,左,"curated,direction,n5",true,true,/assets/audio/examples/n5/0230.mp3,/assets/illustrations/examples/n5/0230.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0231,N5,curated_original_n5,231,階段を上がります。,,Kaidan o agarimasu.,Saya naik tangga.,,3,movement,vocab_n5_0147,階段|上がる,grm_n5_060,を,kanji_n5_024,上,"curated,movement,n5",true,true,/assets/audio/examples/n5/0231.mp3,/assets/illustrations/examples/n5/0231.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0232,N5,curated_original_n5,232,エレベーターで下へ行きます。,,Erebeetaa de shita e ikimasu.,Saya turun dengan lift.,,3,movement,vocab_n5_0299|vocab_n5_0049,下|行く,grm_n5_002|grm_n5_051,で|へ,kanji_n5_038|kanji_n5_015,下行,"curated,movement,n5",true,true,/assets/audio/examples/n5/0232.mp3,/assets/illustrations/examples/n5/0232.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0233,N5,curated_original_n5,233,海で泳ぎました。,,Umi de oyogimashita.,Saya berenang di laut.,,3,activity,vocab_n5_0083|vocab_n5_0136,海|泳ぐ,grm_n5_002|grm_n5_092,で|ました,,,"curated,activity,n5",true,true,/assets/audio/examples/n5/0233.mp3,/assets/illustrations/examples/n5/0233.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0234,N5,curated_original_n5,234,山に登りました。,,Yama ni noborimashita.,Saya mendaki gunung.,,3,activity,vocab_n5_0674|vocab_n5_0513,山|登る,grm_n5_018|grm_n5_092,に|ました,kanji_n5_043,山,"curated,activity,n5",true,true,/assets/audio/examples/n5/0234.mp3,/assets/illustrations/examples/n5/0234.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0235,N5,curated_original_n5,235,公園を散歩します。,,Kouen o sanpo shimasu.,Saya berjalan-jalan di taman.,,3,activity,vocab_n5_0245,公園|散歩する,grm_n5_060,を,,,"curated,activity,n5",true,true,/assets/audio/examples/n5/0235.mp3,/assets/illustrations/examples/n5/0235.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0236,N5,curated_original_n5,236,友達の家へ遊びに行きます。,,Tomodachi no ie e asobi ni ikimasu.,Saya pergi ke rumah teman untuk bermain.,,3,movement,vocab_n5_0469|vocab_n5_0047|vocab_n5_0018|vocab_n5_0049,友達|家|遊ぶ|行く,grm_n5_049|grm_n5_052,に行く|の,kanji_n5_076|kanji_n5_015,友行,"curated,movement,n5",true,true,/assets/audio/examples/n5/0236.mp3,/assets/illustrations/examples/n5/0236.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
